ts_code,trade_date,open,high,low,close,pct_chg,vol,amount,amount_wan,return_1d,amount_ma20,amount_ratio_20_60,turnover_rate,turnover_rate_f,volume_ratio,pe_ttm,pb,circ_mv,float_share,free_share,buy_lg_amount,sell_lg_amount,buy_elg_amount,sell_elg_amount,net_mf_amount,large_net_amount,elg_net_amount,main_net_amount,main_net_pct_amount,net_mf_pct_amount,main_net_5d,main_net_pct_5d,net_mf_5d,main_net_10d,main_net_pct_10d,net_mf_10d,main_net_20d,main_net_pct_20d,net_mf_20d,main_net_60d,main_net_pct_60d,net_mf_60d,rzye,rzmre,rzche,rqye,rzrqye,financing_net_buy,financing_balance_chg,financing_balance_pct_mv,financing_net_buy_5d,financing_balance_chg_5d,financing_net_buy_20d,financing_balance_chg_20d,financing_net_buy_60d,financing_balance_chg_60d,obv,cmf_20,mfi_14,future_ret_5d,future_ret_10d,future_ret_20d,future_ret_60d,main_net_pct_amount_rank_252,main_net_pct_20d_rank_252,financing_net_buy_20d_rank_252,financing_balance_pct_mv_rank_252,amount_ratio_20_60_rank_252,turnover_rate_f_rank_252,cmf_20_rank_252,mfi_14_rank_252
002463.SZ,2025-10-10,73.06,76.69,71.31,72.76,-1.6092,460838.31,3394966.605,339496.6605,-0.016091954022988464,4574990.976600001,1.0825688956122348,2.3972,3.4548,0.98,44.7365,10.9858,13987603.0374,192243.0324,133391.9364,102903.58,103388.88,44239.47,56079.38,-30083.5,-485.3000000000029,-11839.909999999996,-12325.21,-0.036304362999765055,-0.08861206456550696,-46630.140000000036,-0.027789765525333982,-106233.57999999996,-105999.95999999998,-0.02534080370659219,-213405.72999999998,-121760.68000000007,-0.020107957609397632,35543.4200000001,-250451.13,-0.015911560134816413,225890.64,2729641350.0,439639923.0,345651158.0,12391028.0,2742032378.0,93988765.0,93988765.0,0.019514718445336882,280386897.0,280386897.0,380294726.0,380294726.0,1066585002.0,1066585002.0,110278383.5600002,0.09465775469365482,61.202730351744236,-0.1180593732820231,0.00481033534909292,-0.04562946673996715,0.012919186366135316,0.4007936507936508,0.4523809523809524,0.8174603174603174,0.626984126984127,0.42857142857142855,0.2976190476190476,0.7222222222222222,0.4880952380952381
002463.SZ,2025-10-13,67.0,71.2,66.99,70.5,-3.1061,522840.9,3643470.578,364347.0578,-0.031061022539857097,4452479.98185,1.0515448302156358,2.7197,3.9196,1.15,43.347,10.6446,13553133.7842,192243.0324,133391.9364,91001.45,114007.61,46454.3,64571.36,-16366.21,-23006.160000000003,-18117.059999999998,-41123.22,-0.11286826425417068,-0.04491928684376492,-44928.11000000003,-0.026555704115761768,-98452.38999999997,-160052.3,-0.03988228689480579,-229462.33999999997,-202910.91000000006,-0.029035670392075476,-37647.519999999895,-290277.09,-0.017724122089545213,223611.26,2640193587.0,304210225.0,393657988.0,16851121.0,2657044708.0,-89447763.0,-89447763.0,0.019480318198274484,197191350.0,197191350.0,287141712.0,287141712.0,1065952463.0,1065952463.0,109755542.66000019,0.0579879451394626,61.76356286496595,-0.05035460992907792,0.09943262411347531,-0.04127659574468079,0.04283687943262415,0.14285714285714285,0.3253968253968254,0.6944444444444444,0.623015873015873,0.38492063492063494,0.3968253968253968,0.626984126984127,0.5158730158730159
002463.SZ,2025-10-14,71.9,72.6,65.38,65.8,-6.6667,638677.66,4350076.563,435007.65630000003,-0.06666666666666665,4416501.06995,1.0338906845424174,3.3222,4.788,1.38,40.4572,9.935,12649591.5319,192243.0324,133391.9364,113238.25,124921.38,46961.8,69106.66,-53110.3,-11683.130000000005,-22144.86,-33827.990000000005,-0.07776412555063345,-0.12209049480125207,-110950.92000000003,-0.06237295593697525,-162881.44999999995,-216613.3,-0.05237221328816356,-304476.06,-197714.50000000006,-0.029075054458644937,-27931.2999999999,-330443.23000000004,-0.019523226081721908,156399.39000000004,2368875952.0,358327796.0,629645431.0,15398713.0,2384274665.0,-271317635.0,-271317635.0,0.018726896801577506,31383326.0,31383326.0,-57840648.0,-57840648.0,798953935.0,798953935.0,109116865.0000002,0.04502559674031113,54.10838053742924,0.06458966565349544,0.21580547112462,-0.004863221884498392,0.08252279635258364,0.2857142857142857,0.31746031746031744,0.30158730158730157,0.5833333333333334,0.3492063492063492,0.5476190476190477,0.5753968253968254,0.3412698412698413
002463.SZ,2025-10-15,65.8,68.45,65.06,68.19,3.6322,415782.26,2795144.468,279514.4468,0.036322188449848136,4394543.43155,1.0374756476719786,2.1628,3.117,0.83,41.9267,10.2958,13109052.3794,192243.0324,133391.9364,73644.09,75767.62,42135.85,32522.42,16343.76,-2123.529999999999,9613.43,7489.9000000000015,0.026796110489985602,0.05847196875549834,-82374.52000000005,-0.041324833571636375,-130961.58999999997,-177932.27,-0.04479704201199986,-244172.46,-146865.70000000007,-0.021032262653635482,-24877.339999999902,-329066.06,-0.019282412508841603,116818.89000000003,2253154096.0,385726469.0,501448325.0,15451854.0,2268605950.0,-115721856.0,-115721856.0,0.017187772470424186,-43950026.0,-43950026.0,-85673933.0,-85673933.0,681234742.0,681234742.0,109532647.2600002,0.06734278929359551,54.67163033297724,0.025810236105000772,0.1641003079630443,-0.05968617099281415,0.026543481448892736,0.6904761904761905,0.43253968253968256,0.2619047619047619,0.45634920634920634,0.3531746031746032,0.1984126984126984,0.6507936507936508,0.34523809523809523
002463.SZ,2025-10-16,67.8,68.71,66.88,67.25,-1.3785,299099.54,2024837.026,202483.70260000002,-0.013785012465170832,4203957.30075,0.998455220199338,1.5558,2.2423,0.58,41.3487,10.1539,12928343.9289,192243.0324,133391.9364,54852.49,59778.21,26992.53,41160.8,-20842.99,-4925.720000000001,-14168.270000000004,-19093.990000000005,-0.09429889791041388,-0.10293663012067027,-98880.51000000004,-0.05888790804499946,-104059.23999999996,-139864.56,-0.04141906028669001,-214648.09999999998,-172506.09000000005,-0.02630801737562415,-156930.9699999999,-302256.75000000006,-0.018696168587109232,117690.27,2155808847.0,165855541.0,263200790.0,15507850.0,2171316697.0,-97345249.0,-97345249.0,0.0166750579877513,-479843738.0,-479843738.0,-22803232.0,-22803232.0,674125045.0,674125045.0,109233547.72000019,0.020526173102095594,50.83828687733825,0.012490706319702616,0.12565055762081778,-0.04148698884758373,0.02780669144981429,0.20634920634920634,0.35714285714285715,0.3333333333333333,0.42857142857142855,0.31746031746031744,0.04365079365079365,0.503968253968254,0.2777777777777778
002463.SZ,2025-10-17,66.8,66.91,64.0,64.17,-4.5799,465956.94,3024043.306,302404.3306,-0.04579925650557615,4069608.6896000006,0.9724591889318356,2.4238,3.4931,1.0,39.455,9.6889,12336235.3891,192243.0324,133391.9364,74424.08,88412.47,23908.13,40910.57,-42555.16,-13988.39,-17002.44,-30990.829999999998,-0.10248143582636908,-0.14072272019242044,-117546.13000000003,-0.07212332261032027,-116530.89999999997,-164176.27,-0.049956544067827145,-222764.47999999998,-278753.3000000001,-0.03802079301635915,-252690.3299999999,-330990.41000000003,-0.02032169257372651,3439.8200000000215,2092327635.0,155751466.0,219232678.0,12936672.0,2105264307.0,-63481212.0,-63481212.0,0.01696082774854256,-637313715.0,-637313715.0,-96340977.0,-96340977.0,578796878.0,578796878.0,108767590.7800002,-0.09030735781681078,44.13754312526471,0.13931743805516583,0.1058126850553216,-0.03989403147888426,0.08212560386473422,0.17063492063492064,0.21825396825396826,0.24206349206349206,0.43253968253968256,0.2896825396825397,0.30952380952380953,0.15079365079365079,0.1746031746031746
002463.SZ,2025-10-20,65.31,68.75,65.31,66.95,4.3322,478374.25,3213901.831,321390.18309999997,0.04332242480910087,3908391.5950500006,0.9351184015040862,2.4884,3.5862,1.02,41.1643,10.1086,12870671.0192,192243.0324,133391.9364,90559.36,88291.61,59993.41,34932.05,8448.56,2267.75,25061.36,27329.11,0.08503405342501266,0.026287548420143393,-49093.80000000003,-0.0325428590744836,-91716.12999999998,-94021.90999999999,-0.0295492815951227,-190168.52,-239187.41000000006,-0.03281877062063258,-308218.1199999999,-277530.20000000007,-0.01767124499035854,17858.410000000018,2177588098.0,293787758.0,208527295.0,13637715.0,2191225813.0,85260463.0,85260463.0,0.016918994314682995,-462605489.0,-462605489.0,-94351065.0,-94351065.0,535801641.0,535801641.0,109245965.0300002,-0.13243004381254586,42.37410471454882,0.157729648991785,0.06990291262135906,-0.06796116504854377,0.09962658700522775,0.9007936507936508,0.2777777777777778,0.25,0.42857142857142855,0.2698412698412698,0.34523809523809523,0.10714285714285714,0.13095238095238096
002463.SZ,2025-10-21,66.93,70.35,65.85,70.05,4.6303,606024.53,4177411.123,417741.11230000004,0.04630321135175497,3908890.2704000003,0.9315451582160655,3.1524,4.5432,1.32,43.0703,10.5767,13466624.4196,192243.0324,133391.9364,131617.18,124029.72,92807.03,48918.93,38986.17,7587.459999999992,43888.1,51475.55999999999,0.12322359108153308,0.09332615069977156,36209.74999999996,0.007654684251949706,380.3400000000256,-74741.17,-0.02735913584251279,-162501.11,-159804.77000000008,-0.02330936098233623,-249425.4699999999,-200211.05000000005,-0.014264465024798851,79897.69000000002,2271201771.0,374589906.0,280976233.0,14549385.0,2285751156.0,93613673.0,93613673.0,0.016865412595114624,-97674181.0,-97674181.0,139006949.0,139006949.0,516956791.0,516956791.0,109851989.5600002,-0.05291349396781319,39.74550458606083,0.14204139900071389,0.013561741613133504,-0.10035688793718767,0.0813704496788008,0.9563492063492064,0.4007936507936508,0.5317460317460317,0.4246031746031746,0.2698412698412698,0.5357142857142857,0.26587301587301587,0.08333333333333333
002463.SZ,2025-10-22,69.15,71.49,69.0,69.95,-0.1428,353781.34,2485385.585,248538.55849999998,-0.001427551748750866,3799956.1471999995,0.9085480541856283,1.8403,2.6522,0.78,43.0088,10.5616,13447400.1164,192243.0324,133391.9364,74579.56,76794.95,32392.75,27472.21,-1239.31,-2215.3899999999994,4920.540000000001,2705.1500000000015,0.01088422664204034,-0.004986389264827092,31424.999999999964,0.004472307482360653,-17202.729999999974,-50949.52000000001,-0.018426263044637882,-148164.32,-158846.56000000006,-0.02295242607734107,-280834.7199999999,-193569.58000000007,-0.013884653752243774,119159.15000000002,2343105647.0,288220038.0,216316162.0,15451955.0,2358557602.0,71903876.0,71903876.0,0.01742422793044156,89951551.0,89951551.0,-44468710.0,-44468710.0,399123872.0,399123872.0,109498208.22000019,-0.07330341159359788,46.79867970755218,0.13481057898498916,0.006290207290922112,-0.0910650464617585,0.10078627591136513,0.626984126984127,0.4166666666666667,0.3253968253968254,0.4801587301587302,0.25396825396825395,0.09523809523809523,0.1984126984126984,0.20634920634920634
002463.SZ,2025-10-23,69.33,69.6,67.2,68.09,-2.659,285453.5,1940561.292,194056.1292,-0.026590421729806968,3727158.4597500004,0.8964808246552278,1.4849,2.14,0.65,41.8652,10.2807,13089828.0761,192243.0324,133391.9364,46176.16,53369.31,22670.49,34131.93,-16239.03,-7193.149999999994,-11461.439999999999,-18654.589999999993,-0.09612986756411089,-0.08368212880956506,31864.399999999976,0.004106113551621252,-12598.769999999973,-67016.10999999999,-0.02739089724668913,-116658.01,-150260.61000000004,-0.02374884741535629,-273922.04999999993,-196049.08000000007,-0.014701972887137406,100951.94000000002,2295041083.0,176380052.0,224444616.0,14952564.0,2309993647.0,-48064564.0,-48064564.0,0.017533011661095763,139232236.0,139232236.0,-153825569.0,-153825569.0,201771251.0,201771251.0,109212754.72000019,-0.07914535732670393,48.84868263566511,0.11176384197385802,0.06491408430019097,-0.04626229989719499,0.10603612865325296,0.19444444444444445,0.4007936507936508,0.1865079365079365,0.4880952380952381,0.24603174603174602,0.023809523809523808,0.1865079365079365,0.24206349206349206
002463.SZ,2025-10-24,70.04,73.18,69.78,73.11,7.3726,603588.94,4333506.952,433350.69519999996,0.07372595094727563,3618614.1052499996,0.8652520160617524,3.1397,4.5249,1.38,44.9517,11.0387,14054888.0988,192243.0324,133391.9364,125557.78,136992.63,101721.27,54595.08,93154.52,-11434.850000000006,47126.19,35691.34,0.08236133089281819,0.21496335654199733,98546.56999999998,0.0410746668954587,123110.91000000003,-18999.55999999999,-0.015524327857430803,6580.010000000009,-124999.52000000003,-0.020432565782011504,-206825.7199999999,-134823.08000000007,-0.011839749890494482,196827.41000000003,2451984680.0,518377225.0,361433628.0,16296219.0,2468280899.0,156943597.0,156943597.0,0.01744577874091612,359657045.0,359657045.0,-351099643.0,-351099643.0,459132679.0,459132679.0,109816343.66000019,-0.05472470255338775,57.648588740764595,-0.02940774175899341,-0.050198331281630426,-0.15880180549856382,-0.02708247845711942,0.8849206349206349,0.4880952380952381,0.047619047619047616,0.47619047619047616,0.19444444444444445,0.5357142857142857,0.26587301587301587,0.4444444444444444
002463.SZ,2025-10-27,75.6,78.2,74.3,77.51,6.0183,665756.5,5070959.002,507095.90020000003,0.06018328546026552,3673537.11665,0.8662285724585452,3.4631,4.991,1.43,47.6571,11.703,14900757.4413,192243.0324,133391.9364,156719.94,143623.62,124048.34,84893.32,45814.79,13096.320000000007,39155.01999999999,52251.34,0.10304035189279172,0.09034738790420219,123468.79999999996,0.044675926589014515,160477.14000000004,74375.0,0.0060665337572654385,68761.01000000001,-85677.30000000005,-0.01690787656877018,-160701.3299999999,-80908.16000000006,-0.00994348060823275,243627.36000000002,2565566526.0,699780774.0,586198928.0,17773043.0,2583339569.0,113581846.0,113581846.0,0.0172176920274475,387978428.0,387978428.0,-210338908.0,-210338908.0,594097168.0,594097168.0,110482100.16000019,-0.0050068642907197345,59.37926849212177,-0.07586117920268365,-0.1279834860018062,-0.21481099213004784,-0.04528447942201008,0.9444444444444444,0.5476190476190477,0.1111111111111111,0.44841269841269843,0.1984126984126984,0.6031746031746031,0.4642857142857143,0.48412698412698413
002463.SZ,2025-10-28,76.2,81.12,76.1,80.0,3.2125,710203.05,5591846.893,559184.6893,0.03212488711134043,3711982.2961500003,0.8709342780683514,3.6943,5.3242,1.41,49.1881,12.079,15379442.592,192243.0324,133391.9364,183655.75,152828.31,126123.04,103984.73,8265.32,30827.440000000002,22138.309999999998,52965.75,0.09471959982721223,0.014781019863663853,124958.98999999996,0.038975128338150346,129756.29000000004,161168.74000000002,0.023314906295050005,130136.63,-55444.56000000003,-0.014528653496556788,-174339.4299999999,-63640.300000000076,-0.009742657141480501,222867.29000000004,2776727864.0,773509389.0,562348051.0,19760000.0,2796487864.0,211161338.0,211161338.0,0.018054801709422058,505526093.0,505526093.0,12951344.0,12951344.0,674295334.0,674295334.0,111192303.21000019,-0.007411141961262377,61.752346143387044,-0.11250000000000004,-0.1815,-0.16312499999999996,-0.04574999999999996,0.9166666666666666,0.6071428571428571,0.39285714285714285,0.5436507936507936,0.21031746031746032,0.6785714285714286,0.4523809523809524,0.5555555555555556
002463.SZ,2025-10-29,82.46,83.12,78.3,79.38,-0.775,727188.67,5841191.271,584119.1270999999,-0.007750000000000035,3685476.3784000003,0.8595217734261303,3.7819,5.5321,1.39,44.1943,10.9525,15263269.6379,192281.0486,131448.8263,172823.22,179251.28,139999.41,163045.01,-16334.16,-6428.059999999998,-23045.600000000006,-29473.660000000003,-0.05045830316553592,-0.0279637478763876,92780.17999999996,0.026706622376635097,114661.44000000003,124205.18000000002,0.015589464929497854,97458.71000000002,-53727.09000000003,-0.014603788541251014,-146713.7499999999,-131965.61000000007,-0.01209089769238586,184218.53000000003,2721171164.0,849612447.0,905169147.0,20480040.0,2741651204.0,-55556700.0,-55556700.0,0.017828232276281747,378065517.0,378065517.0,380450101.0,380450101.0,590264491.0,590264491.0,110465114.54000019,-0.01575753855094369,63.13375806012977,-0.11325270849080371,-0.1922398589065255,-0.08251448727639199,-0.09171075837742504,0.36507936507936506,0.6071428571428571,0.8174603174603174,0.5079365079365079,0.18253968253968253,0.7103174603174603,0.4365079365079365,0.623015873015873
002463.SZ,2025-10-30,79.3,80.3,75.67,75.7,-4.6359,621184.35,4777045.755,477704.5755,-0.04635928445452242,3701178.00475,0.8564660443117081,3.2306,4.7257,1.04,42.1455,10.4448,14555675.379,192281.0486,131448.8263,126589.84,147789.82,50865.05,102049.18,-47509.63,-21199.98000000001,-51184.12999999999,-72384.11,-0.1515248413190047,-0.09945399821693773,39050.659999999974,0.01562762762565633,83390.84000000004,70915.06,0.009866870588638768,70792.07,-68949.50000000003,-0.01577609484902563,-143856.0299999999,-190658.2200000001,-0.013789281301137934,146891.72000000003,2626398766.0,501712829.0,596485227.0,19492750.0,2645891516.0,-94772398.0,-94772398.0,0.018043812448505142,331357683.0,331357683.0,250130471.0,250130471.0,577348692.0,577348692.0,109843930.19000019,-0.05405538950352207,61.469399004279076,-0.04214002642007919,-0.14848084544253648,-0.07357992073976227,-0.053500660501981434,0.05952380952380952,0.5793650793650794,0.6626984126984127,0.5396825396825397,0.17063492063492064,0.5515873015873016,0.2698412698412698,0.5476190476190477
002463.SZ,2025-10-31,75.27,76.22,70.65,70.96,-6.2616,639763.51,4618725.645,461872.5645,-0.06261558784676369,3736893.7062,0.8651551485845529,3.3272,4.867,0.96,39.5065,9.7908,13644263.2087,192281.0486,131448.8263,114748.7,142746.73,53086.31,104603.61,-46007.28,-27998.030000000013,-51517.3,-79515.33000000002,-0.17215859116048451,-0.0996103331008742,-76156.01000000004,-0.0352763567850042,-55770.95999999996,22390.559999999983,0.002899155055227226,67339.95000000001,-141785.71000000005,-0.02352869450629997,-155424.5299999999,-282938.7300000001,-0.017106878510004284,62631.89000000003,2677050394.0,438201380.0,387549752.0,16774944.0,2693825338.0,50651628.0,50651628.0,0.01962033678955292,225065714.0,225065714.0,227795941.0,227795941.0,767091565.0,767091565.0,109204166.68000019,-0.11476651920706452,60.32875425365796,-0.021420518602029204,-0.13176437429537757,-0.0212795941375421,0.008878241262683328,0.03968253968253968,0.40476190476190477,0.6388888888888888,0.6349206349206349,0.20238095238095238,0.5833333333333334,0.13095238095238096,0.5158730158730159
002463.SZ,2025-11-03,70.07,71.66,68.9,71.63,0.9442,541924.04,3814716.072,381471.6072,0.009441939120631293,3747749.7887499994,0.8672382220382139,2.8184,4.1227,0.81,39.8795,9.8832,13773091.5112,192281.0486,131448.8263,128407.22,116098.44,58777.66,43134.6,-31950.36,12308.779999999999,15643.060000000005,27951.840000000004,0.07327371021179371,-0.08375553880540548,-100455.51000000004,-0.041229685121203806,-133536.11,23013.28999999999,0.0017231207339053311,26941.03000000002,-71008.62000000005,-0.013913080430608692,-163227.4899999999,-217023.5100000001,-0.014169152846769973,52546.50000000003,2694409831.0,340351053.0,322991616.0,17047940.0,2711457771.0,17359437.0,17359437.0,0.01956285434398632,128843305.0,128843305.0,251407594.0,251407594.0,769788860.0,769788860.0,109746090.72000019,-0.019932435663006728,60.89505010600544,-0.05640094932290929,-0.12885662431941924,0.0064218902694404,0.005584252408209034,0.8373015873015873,0.6349206349206349,0.6666666666666666,0.626984126984127,0.21428571428571427,0.4642857142857143,0.4246031746031746,0.5317460317460317
002463.SZ,2025-11-04,71.5,73.52,70.38,71.0,-0.8795,454189.75,3275653.61,327565.361,-0.008795197542928901,3752658.8901500003,0.8655255753351302,2.3621,3.4553,0.7,39.5288,9.7963,13651954.4506,192281.0486,131448.8263,104358.41,93198.76,37390.18,44525.68,-9460.82,11159.650000000009,-7135.5,4024.1500000000087,0.012285029124309664,-0.02888223581125234,-149397.11000000002,-0.05771659926178432,-151262.24999999997,-24438.11999999999,-0.00937073546181701,-21505.959999999977,-99179.29000000004,-0.018364935652164908,-184007.06999999992,-219027.5900000001,-0.014379178771459517,55615.29000000003,2654346659.0,233392263.0,273455435.0,16933500.0,2671280159.0,-40063172.0,-40063172.0,0.01944297916173711,-122381205.0,-122381205.0,316854033.0,316854033.0,697984663.0,697984663.0,109291900.97000019,-0.08491989477143778,66.37425702054875,-0.07774647887323938,-0.11239436619718302,-0.0009859154929576786,-0.02605633802816898,0.623015873015873,0.5198412698412699,0.7222222222222222,0.6111111111111112,0.21031746031746032,0.30158730158730157,0.1746031746031746,0.7103174603174603
002463.SZ,2025-11-05,68.02,70.97,67.44,70.39,-0.8592,469480.03,3241389.783,324138.97829999996,-0.008591549295774659,3780324.4399499996,0.8711021281107476,2.4416,3.5716,0.79,39.1892,9.7121,13534663.011,192281.0486,131448.8263,88878.11,92071.02,52580.43,69533.71,1824.49,-3192.9100000000035,-16953.280000000006,-20146.19000000001,-0.06215293855018612,0.0056287275586812706,-140069.64,-0.06005552633871436,-133103.59999999998,-47289.46000000001,-0.016674451981039656,-18442.159999999974,-98238.98000000004,-0.017550357512838777,-166606.4799999999,-210420.2600000001,-0.013818277312233883,99606.18000000004,2636982189.0,300673448.0,318037918.0,17083653.0,2654065842.0,-17364470.0,-17364470.0,0.01948317580464952,-84188975.0,-84188975.0,339878067.0,339878067.0,615382453.0,615382453.0,108822420.94000019,-0.03934252662116837,61.244301009123575,-0.08907515272055688,-0.09674669697400207,0.016337547947151698,-0.009092200596675704,0.3373015873015873,0.5396825396825397,0.7619047619047619,0.6150793650793651,0.23412698412698413,0.3333333333333333,0.3531746031746032,0.5396825396825397
002463.SZ,2025-11-06,70.81,72.95,70.09,72.51,3.0118,485587.96,3484108.057,348410.8057,0.03011791447648826,3754947.07085,0.8619782975946719,2.5254,3.6941,0.89,40.3694,10.0047,13942298.834,192281.0486,131448.8263,107877.36,103902.48,65865.77,43131.12,776.96,3974.8800000000047,22734.65,26709.530000000006,0.07666102647516138,0.002230011203122682,-40976.00000000002,-0.01441835277988115,-84817.00999999997,-1925.3400000000038,0.0006046374228875703,-1426.169999999977,-68941.45000000004,-0.013393129911900786,-118084.1799999999,-175781.0000000001,-0.012010774347590503,106763.59000000003,2638664889.0,392679378.0,390996678.0,16068216.0,2654733105.0,1682700.0,1682700.0,0.018925608469711558,12266123.0,12266123.0,3012304.0,3012304.0,612691276.0,612691276.0,109308008.90000018,0.03885081466047485,66.97335483564578,-0.11101916976968706,-0.10439939318714675,-0.023996690111708907,-0.047441732174872575,0.8571428571428571,0.6388888888888888,0.38492063492063494,0.5793650793650794,0.1984126984126984,0.36507936507936506,0.6111111111111112,0.7301587301587301
002463.SZ,2025-11-07,71.22,71.25,68.6,69.44,-4.2339,460990.36,3214167.679,321416.7679,-0.042338987725831,3745907.12455,0.8619494344352546,2.3975,3.507,0.89,38.6602,9.5811,13351996.0148,192281.0486,131448.8263,89475.3,110516.38,35059.8,64458.58,-57905.69,-21041.08,-29398.78,-50439.86,-0.15692977167791378,-0.18015765132084138,-11900.530000000006,-0.011372588883367002,-96715.41999999998,-88056.54000000001,-0.02332447283418563,-152486.38,-107056.10000000003,-0.019424400345808224,-145906.3699999999,-178749.6900000001,-0.012563033025676068,64977.230000000025,2676699942.0,383673927.0,345638874.0,15846208.0,2692546150.0,38035053.0,38035053.0,0.020047189491616206,-350452.0,-350452.0,-52941408.0,-52941408.0,666282776.0,666282776.0,108847018.54000019,0.0430328846373982,61.2371445874269,-0.11275921658986177,-0.1143433179723502,-0.01310483870967738,0.002016129032258007,0.05952380952380952,0.5,0.32936507936507936,0.6547619047619048,0.1984126984126984,0.3134920634920635,0.626984126984127,0.5396825396825397
002463.SZ,2025-11-10,68.78,69.66,66.0,67.59,-2.6642,501011.34,3375476.742,337547.6742,-0.026641705069124333,3732507.43275,0.8548084597806358,2.6056,3.8115,1.04,37.6303,9.3258,12996276.0749,192281.0486,131448.8263,90514.12,105380.79,44520.89,86769.17,10442.25,-14866.669999999998,-42248.28,-57114.95,-0.16920558002766412,0.03093563012913214,-96967.32,-0.05986844693125857,-54322.809999999976,-197422.83,-0.050549066026231215,-187858.91999999998,-123047.83000000002,-0.022241266134482896,-119097.90999999992,-223758.1700000001,-0.014439253080732838,74693.86000000002,2660662637.0,297346019.0,313383324.0,14930631.0,2675593268.0,-16037305.0,-16037305.0,0.020472500135162545,-33747194.0,-33747194.0,20469050.0,20469050.0,652421272.0,652421272.0,108346007.20000018,0.003341705753425233,54.549582096087384,-0.076786506879716,-0.09957094244710762,0.05429797307293982,-0.01834590915815959,0.051587301587301584,0.4365079365079365,0.40476190476190477,0.6785714285714286,0.16666666666666666,0.38492063492063494,0.5079365079365079,0.36904761904761907
002463.SZ,2025-11-11,68.9,69.04,65.15,65.48,-3.1218,450636.82,2992286.775,299228.6775,-0.031217635744932637,3664617.94335,0.8383606034622583,2.3436,3.4282,0.95,36.4555,9.0347,12590563.0623,192281.0486,131448.8263,74556.51,75623.1,23804.9,52882.56,-53726.72,-1066.590000000011,-29077.659999999996,-30144.250000000007,-0.10073984302523947,-0.179550704995513,-131135.72000000003,-0.08247342136116839,-98588.70999999998,-280532.83,-0.07009501031147639,-249850.96000000002,-119364.09000000003,-0.023390052008213195,-119714.3299999999,-272386.3400000001,-0.017254588063486807,23070.17000000002,2606377725.0,248904720.0,303189632.0,15093140.0,2621470865.0,-54284912.0,-54284912.0,0.02070104182079269,-47968934.0,-47968934.0,237501773.0,237501773.0,469092581.0,469092581.0,107895370.38000019,0.02198388102531638,49.591596607375614,-0.03756872327428229,0.022449602932193002,0.1278252901649357,0.0074832009773975194,0.17857142857142858,0.40476190476190477,0.6587301587301587,0.6984126984126984,0.1349206349206349,0.28174603174603174,0.5793650793650794,0.25
002463.SZ,2025-11-12,64.31,65.29,63.07,64.12,-2.077,547661.89,3502794.68,350279.468,-0.020769700671960933,3700000.45395,0.8453328036253923,2.8482,4.1664,1.16,35.6984,8.847,12329060.8362,192281.0486,131448.8263,87667.02,95634.28,40634.17,55872.2,-4148.42,-7967.259999999995,-15238.029999999999,-23205.289999999994,-0.06624793092354472,-0.011843172035421729,-134194.82,-0.08329241983584013,-104561.61999999998,-274264.45999999996,-0.07167397308727727,-237665.22,-150059.28000000003,-0.02804225407888971,-140206.50999999992,-324376.8900000001,-0.019879534320400995,35207.340000000026,2609923050.0,322060900.0,318515575.0,14260288.0,2624183338.0,3545325.0,3545325.0,0.021168871535915117,-27059139.0,-27059139.0,356768954.0,356768954.0,416763215.0,416763215.0,107347708.49000019,-0.015102568972081966,48.23809472014753,-0.0084217092950718,0.13583905177791622,0.1320960698689957,0.0786026200873362,0.32936507936507936,0.34523809523809523,0.7857142857142857,0.7103174603174603,0.15079365079365079,0.48412698412698413,0.4603174603174603,0.23015873015873015
002463.SZ,2025-11-13,63.98,64.97,63.02,64.46,0.5303,363475.85,2330806.997,233080.6997,0.005302557704304212,3715298.9525000006,0.8616794019633708,1.8903,2.7652,0.74,35.8877,8.8939,12394436.3928,192281.0486,131448.8263,59896.62,58013.64,31270.53,30969.82,-2765.9,1882.9800000000032,300.7099999999991,2183.6900000000023,0.009368815190664207,-0.011866705409585657,-158720.66,-0.09675086209273956,-108104.47999999998,-199696.66,-0.05558460743631037,-192921.49,-128781.60000000002,-0.02285886842383581,-122129.41999999991,-402266.92,-0.02185951113167095,-118186.63999999997,2599586937.0,224445535.0,234781648.0,12505240.0,2612092177.0,-10336113.0,-10336113.0,0.02097382127443984,-39077952.0,-39077952.0,443778090.0,443778090.0,319467797.0,319467797.0,107711184.34000018,0.01868448625478251,42.13478396302168,0.007446478436239579,0.08796152652807954,0.0924604405833076,0.11061123177164145,0.6071428571428571,0.4246031746031746,0.8492063492063492,0.7063492063492064,0.21031746031746032,0.12301587301587301,0.5674603174603174,0.13095238095238096
